word,freq,pct_rank
macrocyst,1.0,0.79
macrocysts,1.0,0.79
macrocyte,1.0,0.79
macrocytes,1.0,0.79
macrocytic,1.0,0.79
macrocytoses,1.0,0.79
macrocytosis,1.0,0.79
macrodont,1.0,0.79
macroeconomic,0.149,0.123
macroeconomics,0.139,0.098
macroevolution,0.143,0.108
macroevolutions,1.0,0.79
macrofossil,1.0,0.79
macrofossils,1.0,0.79
macrogamete,1.0,0.79
macrogametes,1.0,0.79
macroglobulin,1.0,0.79
macroglobulins,1.0,0.79
macromere,1.0,0.79
macromeres,1.0,0.79
macromole,1.0,0.79
macromolecular,0.325,0.375
macromolecule,0.477,0.481
macromolecules,0.303,0.355
macromoles,1.0,0.79
macron,0.325,0.375
macrons,0.419,0.446
macronuclear,1.0,0.79
macronuclei,1.0,0.79
macronucleus,1.0,0.79
macronutrient,0.27,0.321
macronutrients,0.244,0.291
macrophage,0.313,0.364
macrophages,0.22,0.257
macrophagic,0.591,0.541
macrophotograph,1.0,0.79
macrophyte,1.0,0.79
macrophytes,1.0,0.79
macrophytic,1.0,0.79
macropterous,1.0,0.79
macros,0.111,0.036
macroscale,0.235,0.279
macroscales,1.0,0.79
macroscopic,0.159,0.146
macroscopically,0.303,0.355
macrostructural,1.0,0.79
macrostructure,0.591,0.541
macrostructures,1.0,0.79
macrural,1.0,0.79
macruran,1.0,0.79
macrurans,1.0,0.79
macrurous,1.0,0.79
macs,0.105,0.026
macula,0.358,0.403
maculae,1.0,0.79
macular,0.2,0.227
maculas,1.0,0.79
maculate,1.0,0.79
maculated,1.0,0.79
maculates,1.0,0.79
maculating,1.0,0.79
maculation,1.0,0.79
maculations,1.0,0.79
macule,1.0,0.79
maculed,1.0,0.79
macules,1.0,0.79
maculing,1.0,0.79
macumba,0.591,0.541
macumbas,1.0,0.79
mad,0.094,0.011
madam,0.13,0.077
madame,0.147,0.118
madames,1.0,0.79
madams,0.237,0.282
madcap,0.235,0.279
madcaps,1.0,0.79
madded,0.591,0.541
madden,0.137,0.094
maddened,0.265,0.316
maddening,0.147,0.118
maddeningly,0.198,0.224
maddens,0.339,0.388
madder,0.175,0.181
madders,0.591,0.541
maddest,0.229,0.271
madding,0.313,0.364
maddish,1.0,0.79
made,0.074,0.001
madeira,0.244,0.291
madeiras,1.0,0.79
madeleine,0.17,0.171
madeleines,0.419,0.446
mademoiselle,0.254,0.302
mademoiselles,0.591,0.541
maderize,1.0,0.79
maderized,1.0,0.79
maderizes,1.0,0.79
maderizing,1.0,0.79
madhouse,0.178,0.187
madhouses,0.325,0.375
madly,0.149,0.123
madman,0.134,0.086
madmen,0.154,0.135
madness,0.109,0.032
madnesses,1.0,0.79
madonna,0.127,0.07
madonnas,0.25,0.298
madras,0.207,0.239
madrasa,0.222,0.262
madrasah,0.186,0.203
madrasahs,0.294,0.347
madrasas,0.244,0.291
madrases,0.358,0.403
madrassa,0.163,0.155
madrassah,0.231,0.273
madrassahs,0.27,0.321
madrassas,0.194,0.217
madre,0.175,0.181
madrepore,1.0,0.79
madrepores,1.0,0.79
madreporian,1.0,0.79
madreporians,1.0,0.79
madreporic,1.0,0.79
madreporite,1.0,0.79
madreporites,1.0,0.79
madres,0.287,0.339
madrigal,0.383,0.422
madrigalian,1.0,0.79
madrigalist,1.0,0.79
madrigalists,1.0,0.79
madrigals,0.591,0.541
madrilene,1.0,0.79
madrilenes,1.0,0.79
madrona,0.419,0.446
madronas,0.477,0.481
madrone,0.383,0.422
madrones,1.0,0.79
madrono,1.0,0.79
madronos,1.0,0.79
mads,0.22,0.257
madtom,1.0,0.79
madtoms,1.0,0.79
maduro,0.325,0.375
maduros,0.591,0.541
madwoman,0.275,0.326
madwomen,1.0,0.79
madwort,1.0,0.79
madworts,1.0,0.79
madzoon,1.0,0.79
madzoons,1.0,0.79
mae,0.118,0.05
maelstrom,0.183,0.197
maelstroms,1.0,0.79
maenad,1.0,0.79
maenades,1.0,0.79
maenadic,1.0,0.79
maenadism,1.0,0.79
maenadisms,1.0,0.79
maenads,0.591,0.541
maes,0.239,0.285
maestoso,0.477,0.481
maestosos,1.0,0.79
maestri,0.419,0.446
maestro,0.177,0.185
maestros,0.325,0.375
maffia,0.235,0.279
maffias,0.591,0.541
maffick,1.0,0.79
mafficked,1.0,0.79
mafficker,1.0,0.79
maffickers,1.0,0.79
mafficking,1.0,0.79
mafficks,1.0,0.79
mafia,0.114,0.042
mafias,0.189,0.208
mafic,0.419,0.446
mafiosi,0.254,0.302
mafioso,0.193,0.215
mafiosos,0.265,0.316
maftir,1.0,0.79
maftirs,1.0,0.79
mag,0.127,0.07
magalog,0.591,0.541
magalogs,0.591,0.541
magalogue,1.0,0.79
magalogues,1.0,0.79
magazine,0.099,0.017
magazines,0.11,0.034
magazinist,1.0,0.79
magazinists,1.0,0.79
magdalen,0.237,0.282
magdalene,0.175,0.181
magdalenes,0.477,0.481
magdalens,1.0,0.79
mage,0.15,0.126
magenta,0.144,0.111
magentas,1.0,0.79
mages,0.184,0.199
maggot,0.153,0.132
maggots,0.14,0.101
maggoty,0.303,0.355
magi,0.188,0.206
magian,1.0,0.79
magians,1.0,0.79
magic,0.093,0.01
magical,0.102,0.021
magically,0.106,0.027
magician,0.133,0.083
magicians,0.149,0.123
magicked,0.239,0.285
magicking,0.339,0.388
magics,0.239,0.285
magilp,1.0,0.79
magilps,1.0,0.79
magister,0.281,0.332
magisterial,0.325,0.375
magisterially,1.0,0.79
magisterium,0.2,0.227
magisteriums,1.0,0.79
magisters,0.591,0.541
magistracies,1.0,0.79
magistracy,0.358,0.403
magistral,0.591,0.541
magistrally,1.0,0.79
magistrate,0.161,0.151
magistrates,0.189,0.208
magistratical,1.0,0.79
magistratically,1.0,0.79
magistrature,1.0,0.79
magistratures,1.0,0.79
maglev,0.143,0.108
maglevs,0.22,0.257
magma,0.148,0.121
magmas,0.358,0.403
magmata,1.0,0.79
magmatic,0.477,0.481
magnanimities,1.0,0.79
magnanimity,0.226,0.266
magnanimous,0.172,0.175
magnanimously,0.239,0.285
magnanimousness,1.0,0.79
magnate,0.198,0.224
magnates,0.22,0.257
magnesia,0.27,0.321
magnesian,1.0,0.79
magnesias,1.0,0.79
magnesic,1.0,0.79
magnesite,0.591,0.541
magnesites,1.0,0.79
magnesium,0.147,0.118
magnesiums,0.591,0.541
magnet,0.119,0.052
magnetic,0.111,0.036
magnetically,0.19,0.21
magnetics,0.244,0.291
magnetise,0.591,0.541
magnetised,0.325,0.375
magnetises,1.0,0.79
magnetising,1.0,0.79
magnetism,0.148,0.121
magnetisms,0.477,0.481
magnetite,0.313,0.364
magnetites,1.0,0.79
magnetizable,1.0,0.79
magnetization,0.358,0.403
magnetizations,1.0,0.79
magnetize,0.313,0.364
magnetized,0.205,0.236
magnetizer,0.339,0.388
magnetizers,1.0,0.79
magnetizes,0.477,0.481
magnetizing,0.358,0.403
magneto,0.168,0.166
magnetoelectric,1.0,0.79
magnetograph,1.0,0.79
magnetographs,1.0,0.79
magnetometer,0.281,0.332
magnetometers,0.339,0.388
magnetometric,1.0,0.79
magnetometries,1.0,0.79
magnetometry,0.591,0.541
magneton,0.313,0.364
magnetons,1.0,0.79
magnetopause,0.591,0.541
magnetopauses,1.0,0.79
magnetos,0.339,0.388
magnetosphere,0.18,0.191
magnetospheres,0.419,0.446
magnetospheric,1.0,0.79
magnetostatic,1.0,0.79
magnetron,0.221,0.26
magnetrons,0.325,0.375
magnets,0.121,0.056
magnific,0.383,0.422
magnifical,1.0,0.79
magnifically,0.591,0.541
magnificat,0.591,0.541
magnification,0.163,0.155
magnifications,0.325,0.375
magnificats,1.0,0.79
magnificence,0.191,0.211
magnificences,1.0,0.79
magnificent,0.122,0.058
magnificently,0.182,0.195
magnifico,0.313,0.364
magnificoes,1.0,0.79
magnificos,1.0,0.79
magnified,0.148,0.121
magnifier,0.199,0.225
magnifiers,0.313,0.364
magnifies,0.183,0.197
magnify,0.163,0.155
magnifying,0.141,0.103
magniloquence,1.0,0.79
magniloquences,1.0,0.79
magniloquent,0.358,0.403
magniloquently,1.0,0.79
magnitude,0.104,0.024
magnitudes,0.15,0.126
magnolia,0.162,0.153
magnolias,0.265,0.316
magnum,0.139,0.098
magnums,0.197,0.222
magot,0.591,0.541
magots,0.477,0.481
magpie,0.193,0.215
magpies,0.229,0.271
mags,0.137,0.094
maguey,0.477,0.481
magueys,1.0,0.79
magus,0.178,0.187
maharaja,0.358,0.403
maharajah,0.419,0.446
maharajahs,1.0,0.79
maharajas,0.477,0.481
maharanee,1.0,0.79
maharanees,1.0,0.79
maharani,1.0,0.79
maharanis,1.0,0.79
maharishi,0.242,0.288
maharishis,1.0,0.79
mahatma,0.157,0.142
mahatmas,1.0,0.79
mahimahi,0.339,0.388
mahimahis,1.0,0.79
mahjong,0.221,0.26
mahjongg,0.313,0.364
mahjonggs,1.0,0.79
mahjongs,1.0,0.79
mahlstick,1.0,0.79
mahlsticks,1.0,0.79
mahoe,1.0,0.79
mahoes,1.0,0.79
mahoganies,1.0,0.79
mahogany,0.185,0.201
mahonia,1.0,0.79
mahonias,1.0,0.79
mahout,0.419,0.446
mahouts,1.0,0.79
mahuang,1.0,0.79
mahuangs,1.0,0.79
mahzor,1.0,0.79
mahzorim,1.0,0.79
mahzors,1.0,0.79
maiasaur,1.0,0.79
maiasaura,0.591,0.541
maiasauras,1.0,0.79
maiasaurs,1.0,0.79
maid,0.133,0.083
maiden,0.132,0.081
maidenhair,0.477,0.481
maidenhairs,1.0,0.79
maidenhead,0.257,0.306
maidenheads,0.477,0.481
maidenhood,1.0,0.79
maidenhoods,1.0,0.79
maidenliness,1.0,0.79
maidenlinesses,1.0,0.79
maidenly,1.0,0.79
maidens,0.194,0.217
maidhood,1.0,0.79
maidhoods,1.0,0.79
maidish,1.0,0.79
maids,0.151,0.128
maidservant,0.287,0.339
maidservants,0.339,0.388
maieutic,0.383,0.422
maigre,1.0,0.79
maihem,1.0,0.79
maihems,1.0,0.79
mail,0.093,0.01
mailabilities,1.0,0.79
mailability,1.0,0.79
mailable,0.313,0.364
mailbag,0.325,0.375
mailbags,0.325,0.375
mailbox,0.123,0.061
mailboxes,0.15,0.126
maile,0.419,0.446
mailed,0.13,0.077
mailer,0.161,0.151
mailers,0.172,0.175
mailes,1.0,0.79
mailgram,0.591,0.541
mailgrams,1.0,0.79
mailing,0.113,0.04
mailings,0.167,0.164
maill,0.591,0.541
mailless,1.0,0.79
maillot,0.419,0.446
maillots,0.591,0.541
maills,1.0,0.79
mailman,0.149,0.123
mailmen,0.216,0.252
mailroom,0.214,0.25
mailrooms,0.477,0.481
mails,0.139,0.098
maim,0.142,0.106
maimed,0.137,0.094
maimer,1.0,0.79
maimers,0.591,0.541
maiming,0.151,0.128
maims,0.221,0.26
main,0.086,0.005
mainframe,0.143,0.108
mainframes,0.158,0.144
mainland,0.126,0.067
mainlander,0.281,0.332
mainlanders,0.194,0.217
mainlands,0.358,0.403
mainline,0.145,0.113
mainlined,0.313,0.364
mainliner,0.591,0.541
mainliners,0.419,0.446
mainlines,0.358,0.403
mainlining,0.222,0.262
mainly,0.096,0.013
mainmast,0.477,0.481
mainmasts,1.0,0.79
mains,0.157,0.142
mainsail,0.339,0.388
mainsails,1.0,0.79
mainsheet,0.591,0.541
mainsheets,1.0,0.79
mainspring,0.281,0.332
mainsprings,1.0,0.79
mainstay,0.169,0.168
mainstays,0.226,0.266
mainstream,0.092,0.009
mainstreamed,0.214,0.25
mainstreaming,0.197,0.222
mainstreams,0.358,0.403
maintain,0.093,0.01
maintainability,0.146,0.116
maintainable,0.137,0.094
maintained,0.109,0.032
maintainer,0.145,0.113
maintainers,0.144,0.111
maintaining,0.104,0.024
maintains,0.122,0.058
maintenance,0.103,0.022
maintenances,1.0,0.79
maintop,0.591,0.541
maintops,1.0,0.79
maiolica,1.0,0.79
maiolicas,1.0,0.79
mair,0.281,0.332
mairs,0.591,0.541
maisonette,1.0,0.79
maisonettes,1.0,0.79
maist,0.477,0.481
maists,1.0,0.79
maize,0.158,0.144
maizes,1.0,0.79
majagua,1.0,0.79
majaguas,1.0,0.79
majestic,0.147,0.118
majestically,0.247,0.295
majesties,0.247,0.295
majesty,0.137,0.094
majolica,1.0,0.79
majolicas,1.0,0.79
major,0.084,0.004
majordomo,0.303,0.355
majordomos,1.0,0.79
majored,0.141,0.103
majorette,0.591,0.541
majorettes,0.591,0.541
majoring,0.142,0.106
majoritarian,0.2,0.227
majoritarianism,0.242,0.288
majoritarians,1.0,0.79
majorities,0.138,0.096
majority,0.083,0.003
majorly,0.148,0.121
majors,0.114,0.042
majuscular,1.0,0.79
majuscule,0.358,0.403
majuscules,0.383,0.422
makable,0.383,0.422
makar,1.0,0.79
makars,1.0,0.79
make,0.07,0.0
makeable,0.383,0.422
makebate,1.0,0.79
makebates,1.0,0.79
makefast,1.0,0.79
makefasts,1.0,0.79
makeover,0.145,0.113
makeovers,0.21,0.243
maker,0.111,0.036
makereadies,1.0,0.79
makeready,0.477,0.481
makers,0.107,0.029
makes,0.075,0.001
makeshift,0.15,0.126
makeshifts,1.0,0.79
makeup,0.106,0.027
makeups,0.217,0.254
makeweight,0.591,0.541
makeweights,1.0,0.79
makimono,1.0,0.79
makimonos,1.0,0.79
making,0.077,0.001
makings,0.161,0.151
mako,0.168,0.166
makos,0.591,0.541
makuta,1.0,0.79
malabsorption,0.261,0.311
malabsorptions,1.0,0.79
malacca,0.265,0.316
malaccas,1.0,0.79
malachite,0.477,0.481
malachites,0.591,0.541
malacological,1.0,0.79
malacologies,1.0,0.79
malacologist,1.0,0.79
malacologists,1.0,0.79
malacology,0.419,0.446
malacostracan,1.0,0.79
malacostracans,1.0,0.79
maladaptation,0.383,0.422
maladaptations,1.0,0.79
maladapted,0.265,0.316
maladaptive,0.18,0.191
maladies,0.172,0.175
maladjusted,0.168,0.166
maladjustive,1.0,0.79
maladjustment,0.22,0.257
maladjustments,0.261,0.311
maladminister,1.0,0.79
maladministered,1.0,0.79
maladministers,1.0,0.79
maladroit,0.239,0.285
maladroitly,1.0,0.79
maladroitness,1.0,0.79
maladroitnesses,1.0,0.79
maladroits,0.383,0.422
malady,0.17,0.171
malaguena,0.591,0.541
malaguenas,1.0,0.79
malaise,0.152,0.13
malaises,0.477,0.481
malamute,0.21,0.243
malamutes,0.287,0.339
malanders,1.0,0.79
malanga,1.0,0.79
malangas,1.0,0.79
malapert,1.0,0.79
malapertly,1.0,0.79
malapertness,1.0,0.79
malapertnesses,1.0,0.79
malaperts,1.0,0.79
malapportioned,1.0,0.79
malaprop,0.281,0.332
malapropian,1.0,0.79
malapropism,0.204,0.234
malapropisms,0.25,0.298
malapropist,1.0,0.79
malapropists,1.0,0.79
malapropos,0.358,0.403
malaprops,0.591,0.541
malar,0.477,0.481
malaria,0.126,0.067
malarial,0.275,0.326
malarian,1.0,0.79
malarias,1.0,0.79
malariologies,1.0,0.79
malariologist,1.0,0.79
malariologists,1.0,0.79
malariology,1.0,0.79
malarious,1.0,0.79
malarkey,0.171,0.173
malarkeys,1.0,0.79
malarkies,1.0,0.79
malarky,0.196,0.22
malaroma,1.0,0.79
malaromas,1.0,0.79
malars,1.0,0.79
malate,1.0,0.79
malates,1.0,0.79
malathion,0.229,0.271
malathions,1.0,0.79
malcontent,0.127,0.07
malcontented,0.313,0.364
malcontentedly,1.0,0.79
malcontents,0.183,0.197
maldistribution,0.477,0.481
male,0.089,0.007
maleate,0.383,0.422
maleates,1.0,0.79
maledict,1.0,0.79
maledicted,1.0,0.79
maledicting,1.0,0.79
malediction,0.419,0.446
maledictions,0.358,0.403
maledictory,1.0,0.79
maledicts,1.0,0.79
malefaction,0.419,0.446
malefactions,0.477,0.481
malefactor,0.25,0.298
malefactors,0.287,0.339
malefic,0.477,0.481
maleficence,0.383,0.422
maleficences,0.591,0.541
maleficent,0.265,0.316
malemiut,1.0,0.79
malemiuts,1.0,0.79
malemute,1.0,0.79
malemutes,1.0,0.79
maleness,0.183,0.197
malenesses,1.0,0.79
males,0.101,0.019
malevolence,0.171,0.173
malevolences,1.0,0.79
malevolent,0.138,0.096
malevolently,0.287,0.339
malfeasance,0.144,0.111
malfeasances,0.383,0.422
malfed,1.0,0.79
malformation,0.247,0.295
malformations,0.254,0.302
malformed,0.142,0.106
malfunction,0.133,0.083
malfunctioned,0.17,0.171
malfunctioning,0.144,0.111
malfunctions,0.161,0.151
malgre,0.477,0.481
malic,0.303,0.355
malice,0.12,0.054
malices,0.591,0.541
malicious,0.11,0.034
maliciously,0.143,0.108
maliciousness,0.181,0.193
maliciousnesses,1.0,0.79
malign,0.157,0.142
malignance,0.325,0.375
malignances,1.0,0.79
malignancies,0.313,0.364
malignancy,0.213,0.248
malignant,0.136,0.091
malignantly,0.281,0.332
maligned,0.155,0.137
maligner,0.591,0.541
maligners,1.0,0.79
maligning,0.182,0.195
malignities,1.0,0.79
malignity,0.287,0.339
malignly,1.0,0.79
maligns,0.275,0.326
malihini,1.0,0.79
malihinis,1.0,0.79
maline,1.0,0.79
malines,1.0,0.79
malinger,0.358,0.403
malingered,0.591,0.541
malingerer,0.358,0.403
malingerers,0.325,0.375
malingering,0.257,0.306
malingers,1.0,0.79
malison,0.591,0.541
malisons,1.0,0.79
malkin,0.131,0.079
malkins,0.275,0.326
mall,0.106,0.027
mallard,0.185,0.201
mallards,0.287,0.339
malleabilities,1.0,0.79
malleability,0.195,0.219
malleable,0.14,0.101
malleably,1.0,0.79
malled,0.477,0.481
mallee,0.591,0.541
mallees,1.0,0.79
mallei,1.0,0.79
mallemuck,1.0,0.79
mallemucks,1.0,0.79
malleolar,1.0,0.79
malleoli,1.0,0.79
malleolus,1.0,0.79
mallet,0.172,0.175
mallets,0.235,0.279
malleus,0.287,0.339
malling,0.419,0.446
mallings,1.0,0.79
mallow,0.265,0.316
mallows,0.477,0.481
malls,0.125,0.065
malm,0.202,0.231
malmier,1.0,0.79
malmiest,1.0,0.79
malms,1.0,0.79
malmsey,0.591,0.541
malmseys,1.0,0.79
malmy,1.0,0.79
malnourished,0.147,0.118
malnutrition,0.136,0.091
malnutritions,1.0,0.79
malocclusion,0.591,0.541
malocclusions,0.591,0.541
malodor,0.591,0.541
malodorous,0.212,0.247
malodorously,0.591,0.541
malodorousness,0.591,0.541
malodors,1.0,0.79
malolactic,0.591,0.541
maloti,1.0,0.79
malpighia,1.0,0.79
malposed,1.0,0.79
malposition,1.0,0.79
malpositions,1.0,0.79
malpractice,0.127,0.07
malpractices,0.358,0.403
malpractitioner,1.0,0.79
malt,0.138,0.096
maltase,0.591,0.541
maltases,1.0,0.79
malted,0.22,0.257
malteds,1.0,0.79
maltha,1.0,0.79
malthas,1.0,0.79
maltier,0.591,0.541
maltiest,0.591,0.541
maltiness,0.477,0.481
maltinesses,1.0,0.79
malting,0.287,0.339
maltol,0.591,0.541
maltols,1.0,0.79
maltose,0.257,0.306
maltoses,1.0,0.79
maltreat,0.591,0.541
maltreated,0.229,0.271
maltreater,1.0,0.79
maltreaters,0.419,0.446
maltreating,0.591,0.541
maltreatment,0.185,0.201
maltreatments,1.0,0.79
maltreats,1.0,0.79
malts,0.204,0.234
maltster,1.0,0.79
maltsters,1.0,0.79
malty,0.235,0.279
malvasia,1.0,0.79
malvasian,1.0,0.79
malvasias,1.0,0.79
malversation,0.419,0.446
malversations,1.0,0.79
mama,0.117,0.048
mamaliga,0.591,0.541
mamaligas,1.0,0.79
mamas,0.181,0.193
mamba,0.204,0.234
mambas,0.303,0.355
mambo,0.181,0.193
mamboed,1.0,0.79
mamboes,1.0,0.79
mamboing,1.0,0.79
mambos,0.591,0.541
mameluke,0.591,0.541
mamelukes,0.591,0.541
mamey,0.325,0.375
mameyes,1.0,0.79
mameys,1.0,0.79
mamie,0.303,0.355
mamies,1.0,0.79
mamluk,0.257,0.306
mamluks,0.339,0.388
mamma,0.151,0.128
mammae,0.591,0.541
mammal,0.133,0.083
mammalian,0.157,0.142
mammalians,0.419,0.446
mammalities,1.0,0.79
mammality,1.0,0.79
mammalogies,1.0,0.79
mammalogist,0.591,0.541
mammalogists,0.591,0.541
mammalogy,0.591,0.541
mammals,0.119,0.052
mammary,0.169,0.168
mammas,0.275,0.326
mammate,1.0,0.79
mammati,1.0,0.79
mammatus,0.275,0.326
mammee,1.0,0.79
mammees,1.0,0.79
mammer,0.591,0.541
mammered,1.0,0.79
mammering,0.591,0.541
mammers,1.0,0.79
mammet,1.0,0.79
mammets,0.477,0.481
mammey,1.0,0.79
mammeys,1.0,0.79
mammie,0.591,0.541
mammies,0.591,0.541
mammilla,1.0,0.79
mammillae,0.591,0.541
mammillary,0.419,0.446
mammillated,1.0,0.79
mammitides,1.0,0.79
mammitis,1.0,0.79
mammock,1.0,0.79
mammocked,1.0,0.79
mammocking,1.0,0.79
mammocks,1.0,0.79
mammogram,0.209,0.242
mammograms,0.214,0.25
mammographic,1.0,0.79
mammographies,0.477,0.481
mammography,0.237,0.282
mammon,0.182,0.195
mammonism,1.0,0.79
mammonisms,1.0,0.79
mammonist,1.0,0.79
mammonists,1.0,0.79
mammons,1.0,0.79
mammoth,0.139,0.098
mammoths,0.166,0.162
mammy,0.218,0.255
mamzer,0.419,0.446
mamzers,1.0,0.79
man,0.075,0.001
mana,0.142,0.106
manacle,0.303,0.355
manacled,0.383,0.422
manacles,0.257,0.306
manacling,1.0,0.79
manage,0.094,0.011
manageabilities,1.0,0.79
manageability,0.257,0.306
manageable,0.128,0.072
manageableness,1.0,0.79
manageably,0.358,0.403
managed,0.093,0.01
management,0.093,0.01
managemental,1.0,0.79
managements,0.211,0.245
manager,0.096,0.013
manageress,0.477,0.481
manageresses,1.0,0.79
managerial,0.149,0.123
managerially,0.383,0.422
managers,0.103,0.022
managership,1.0,0.79
managerships,1.0,0.79
manages,0.111,0.036
managing,0.109,0.032
manakin,0.358,0.403
manakins,1.0,0.79
manana,0.261,0.311
mananas,1.0,0.79
manas,0.27,0.321
manat,0.339,0.388
manatee,0.158,0.144
manatees,0.164,0.158
manatoid,1.0,0.79
manats,0.419,0.446
manche,0.294,0.347
manches,0.477,0.481
manchet,1.0,0.79
manchets,1.0,0.79
manchineel,1.0,0.79
manchineels,1.0,0.79
manciple,1.0,0.79
manciples,1.0,0.79
mandala,0.218,0.255
mandalas,0.294,0.347
mandalic,0.591,0.541
mandamus,0.27,0.321
mandamused,1.0,0.79
mandamuses,1.0,0.79
mandamusing,1.0,0.79
mandarin,0.128,0.072
mandarinate,1.0,0.79
mandarinates,1.0,0.79
mandarinic,1.0,0.79
mandarinism,1.0,0.79
mandarinisms,1.0,0.79
mandarins,0.261,0.311
mandataries,1.0,0.79
mandatary,1.0,0.79
mandate,0.107,0.029
mandated,0.116,0.046
mandates,0.124,0.063
mandating,0.134,0.086
mandator,1.0,0.79
mandatories,0.591,0.541
mandatorily,0.261,0.311
mandators,1.0,0.79
mandatory,0.102,0.021
mandible,0.226,0.266
mandibles,0.217,0.254
mandibular,0.591,0.541
mandibulate,1.0,0.79
mandioca,0.591,0.541
mandiocas,1.0,0.79
mandola,0.477,0.481
mandolas,1.0,0.79
mandolin,0.181,0.193
mandoline,0.339,0.388
mandolines,0.477,0.481
mandolinist,1.0,0.79
mandolinists,1.0,0.79
mandolins,0.275,0.326
mandragora,0.591,0.541
mandragoras,1.0,0.79
mandrake,0.142,0.106
mandrakes,0.591,0.541
mandrel,0.383,0.422
mandrels,1.0,0.79
mandril,0.477,0.481
mandrill,0.287,0.339
mandrills,0.383,0.422
mandrils,1.0,0.79
manducate,1.0,0.79
manducated,1.0,0.79
manducates,1.0,0.79
manducating,1.0,0.79
mane,0.168,0.166
maned,0.325,0.375
manege,1.0,0.79
maneges,1.0,0.79
maneless,1.0,0.79
manes,0.281,0.332
maneuver,0.127,0.07
maneuverability,0.185,0.201
maneuverable,0.177,0.185
maneuvered,0.199,0.225
maneuverer,0.477,0.481
maneuverers,0.591,0.541
maneuvering,0.141,0.103
maneuvers,0.142,0.106
manful,0.383,0.422
manfully,0.281,0.332
manfulness,1.0,0.79
manfulnesses,1.0,0.79
manga,0.13,0.077
mangabey,0.477,0.481
mangabeys,0.591,0.541
mangabies,1.0,0.79
mangaby,1.0,0.79
manganate,0.477,0.481
manganates,1.0,0.79
manganese,0.192,0.213
manganeses,1.0,0.79
manganesian,1.0,0.79
manganic,1.0,0.79
manganin,1.0,0.79
manganins,1.0,0.79
manganite,1.0,0.79
manganites,1.0,0.79
manganous,1.0,0.79
mangas,0.231,0.273
mange,0.194,0.217
mangel,0.419,0.446
mangels,0.477,0.481
manger,0.159,0.146
mangers,0.204,0.234
manges,0.303,0.355
mangey,0.477,0.481
mangier,1.0,0.79
mangiest,0.477,0.481
mangily,1.0,0.79
manginess,1.0,0.79
manginesses,1.0,0.79
mangle,0.157,0.142
mangled,0.135,0.088
mangler,0.27,0.321
manglers,0.477,0.481
mangles,0.2,0.227
mangling,0.158,0.144
mango,0.15,0.126
mangoes,0.185,0.201
mangold,0.358,0.403
mangolds,1.0,0.79
mangonel,1.0,0.79
mangonels,1.0,0.79
mangos,0.204,0.234
mangosteen,0.254,0.302
mangosteens,0.383,0.422
mangrove,0.19,0.21
mangroves,0.265,0.316
mangy,0.196,0.22
manhandle,0.196,0.22
manhandled,0.197,0.222
manhandles,0.419,0.446
manhandling,0.216,0.252
manhattan,0.11,0.034
manhattans,0.239,0.285
manhole,0.159,0.146
manholes,0.207,0.239
manhood,0.14,0.101
manhoods,0.325,0.375
manhunt,0.163,0.155
manhunts,0.419,0.446
mania,0.141,0.103
maniac,0.13,0.077
maniacal,0.149,0.123
maniacally,0.161,0.151
maniacs,0.138,0.096
manias,0.233,0.276
manic,0.136,0.091
manically,0.202,0.231
manicotti,0.419,0.446
manicottis,1.0,0.79
manics,0.261,0.311
manicure,0.188,0.206
manicured,0.186,0.203
manicures,0.206,0.237
manicuring,0.325,0.375
manicurist,0.325,0.375
manicurists,0.477,0.481
manifest,0.12,0.054
manifestant,1.0,0.79
manifestants,1.0,0.79
manifestation,0.128,0.072
manifestations,0.142,0.106
manifested,0.14,0.101
manifester,1.0,0.79
manifesters,1.0,0.79
manifesting,0.161,0.151
manifestly,0.161,0.151
manifesto,0.122,0.058
manifestoed,1.0,0.79
manifestoes,0.477,0.481
manifestoing,1.0,0.79
manifestos,0.19,0.21
manifests,0.138,0.096
manifold,0.153,0.132
manifolded,1.0,0.79
manifolding,1.0,0.79
manifoldly,1.0,0.79
manifoldness,1.0,0.79
manifoldnesses,1.0,0.79
manifolds,0.179,0.189
manihot,0.477,0.481
manihots,1.0,0.79
manikin,0.325,0.375
manikins,0.358,0.403
manila,0.159,0.146
manilas,1.0,0.79
manilla,0.224,0.264
manillas,0.591,0.541
manille,1.0,0.79
manilles,1.0,0.79
manioc,0.339,0.388
manioca,1.0,0.79
maniocas,1.0,0.79
maniocs,1.0,0.79
maniple,1.0,0.79
maniples,0.591,0.541
manipulability,0.419,0.446
manipulable,0.211,0.245
manipular,0.591,0.541
manipulars,1.0,0.79
manipulatable,0.229,0.271
manipulate,0.106,0.027
manipulated,0.11,0.034
manipulates,0.15,0.126
manipulating,0.115,0.044
manipulation,0.106,0.027
manipulations,0.142,0.106
manipulative,0.122,0.058
manipulatively,0.275,0.326
manipulator,0.163,0.155
manipulators,0.163,0.155
manipulatory,0.591,0.541
manito,0.591,0.541
manitos,1.0,0.79
manitou,0.261,0.311
manitous,1.0,0.79
manitu,0.591,0.541
manitus,1.0,0.79
mankind,0.104,0.024
manless,0.477,0.481
manlier,0.205,0.236
manliest,0.187,0.204
manlike,0.265,0.316
manlikely,1.0,0.79
manlily,1.0,0.79
manliness,0.151,0.128
manlinesses,1.0,0.79
manly,0.119,0.052
manmade,0.118,0.05
manna,0.171,0.173
